run_id,image_path,perturbation_type,severity,strategy,pred_action,true_action,is_correct,confidence,was_tie,arbitration_ms,perception_ms,n_conflicts,agreement_rate
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,low,Dynamic Entropy-Weighted Ensemble,EMERGENCY BRAKE,SLOW DOWN,False,0.321,False,0.0570000265724957,282.01219998300076,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,low,Adaptive Strategy Selection,EMERGENCY BRAKE,SLOW DOWN,False,0.99,False,0.043899985030293465,282.01219998300076,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,medium,Majority Voting,PROCEED,SLOW DOWN,False,0.333,False,0.07609999738633633,280.58489999966696,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,medium,Confidence Weighted Voting,PROCEED,SLOW DOWN,False,0.374,False,0.06429996574297547,280.58489999966696,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,medium,Rule-Based Arbitration,EMERGENCY BRAKE,SLOW DOWN,False,0.99,False,0.05530001362785697,280.58489999966696,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,medium,Leader Election,EMERGENCY BRAKE,SLOW DOWN,False,0.96,False,0.05860003875568509,280.58489999966696,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,medium,Dynamic Reliability Scoring,PROCEED,SLOW DOWN,False,0.331,False,0.056500022765249014,280.58489999966696,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,medium,Bayesian Fusion,PROCEED,SLOW DOWN,False,0.509,False,0.09440002031624317,280.58489999966696,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,medium,Weighted Consensus,PROCEED,SLOW DOWN,False,0.331,False,0.06350001785904169,280.58489999966696,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,medium,Softmax-Weighted Selection,PROCEED,SLOW DOWN,False,0.327,False,0.07269997149705887,280.58489999966696,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,medium,Adaptive Reliability Learning,PROCEED,SLOW DOWN,False,0.327,False,0.06059999577701092,280.58489999966696,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,medium,Dynamic Entropy-Weighted Ensemble,EMERGENCY BRAKE,SLOW DOWN,False,0.321,False,0.10710000060498714,280.58489999966696,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,medium,Adaptive Strategy Selection,EMERGENCY BRAKE,SLOW DOWN,False,0.99,False,0.05500001134350896,280.58489999966696,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,severe,Majority Voting,PROCEED,SLOW DOWN,False,0.5,False,0.07349997758865356,318.45869997050613,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,severe,Confidence Weighted Voting,PROCEED,SLOW DOWN,False,0.498,False,0.057399971410632133,318.45869997050613,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,severe,Rule-Based Arbitration,EMERGENCY BRAKE,SLOW DOWN,False,0.99,False,0.05039997631683946,318.45869997050613,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,severe,Leader Election,EMERGENCY BRAKE,SLOW DOWN,False,0.96,False,0.05390000296756625,318.45869997050613,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,severe,Dynamic Reliability Scoring,PROCEED,SLOW DOWN,False,0.444,False,0.04579999949783087,318.45869997050613,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,severe,Bayesian Fusion,PROCEED,SLOW DOWN,False,0.442,False,0.07179996464401484,318.45869997050613,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,severe,Weighted Consensus,PROCEED,SLOW DOWN,False,0.444,False,0.05470000905916095,318.45869997050613,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,severe,Softmax-Weighted Selection,PROCEED,SLOW DOWN,False,0.456,False,0.04769995575770736,318.45869997050613,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,severe,Adaptive Reliability Learning,PROCEED,SLOW DOWN,False,0.456,False,0.04850002005696297,318.45869997050613,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,severe,Dynamic Entropy-Weighted Ensemble,PROCEED,SLOW DOWN,False,0.387,False,0.06740004755556583,318.45869997050613,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,brightness_drop,severe,Adaptive Strategy Selection,EMERGENCY BRAKE,SLOW DOWN,False,0.99,False,0.054800009820610285,318.45869997050613,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,low,Majority Voting,PROCEED,SLOW DOWN,False,0.333,False,0.07310003275051713,379.68050001654774,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,low,Confidence Weighted Voting,PROCEED,SLOW DOWN,False,0.369,False,0.052799994591623545,379.68050001654774,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,low,Rule-Based Arbitration,EMERGENCY BRAKE,SLOW DOWN,False,0.99,False,0.04610000178217888,379.68050001654774,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,low,Leader Election,EMERGENCY BRAKE,SLOW DOWN,False,0.96,True,0.05059997783973813,379.68050001654774,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,low,Dynamic Reliability Scoring,PROCEED,SLOW DOWN,False,0.326,False,0.046200002543628216,379.68050001654774,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,low,Bayesian Fusion,PROCEED,SLOW DOWN,False,0.453,False,0.07579999510198832,379.68050001654774,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,low,Weighted Consensus,PROCEED,SLOW DOWN,False,0.326,False,0.052600051276385784,379.68050001654774,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,low,Softmax-Weighted Selection,PROCEED,SLOW DOWN,False,0.322,False,0.047900015488266945,379.68050001654774,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,low,Adaptive Reliability Learning,PROCEED,SLOW DOWN,False,0.322,False,0.0467000063508749,379.68050001654774,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,low,Dynamic Entropy-Weighted Ensemble,EMERGENCY BRAKE,SLOW DOWN,False,0.274,True,0.07909996202215552,379.68050001654774,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,low,Adaptive Strategy Selection,EMERGENCY BRAKE,SLOW DOWN,False,0.99,False,0.056699966080486774,379.68050001654774,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,medium,Majority Voting,PROCEED,SLOW DOWN,False,0.333,False,0.08420000085607171,282.6828000252135,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,medium,Confidence Weighted Voting,PROCEED,SLOW DOWN,False,0.369,False,0.05409994628280401,282.6828000252135,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,medium,Rule-Based Arbitration,EMERGENCY BRAKE,SLOW DOWN,False,0.99,False,0.048200017772614956,282.6828000252135,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,medium,Leader Election,EMERGENCY BRAKE,SLOW DOWN,False,0.96,True,0.052799994591623545,282.6828000252135,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,medium,Dynamic Reliability Scoring,PROCEED,SLOW DOWN,False,0.326,False,0.035800039768218994,282.6828000252135,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,medium,Bayesian Fusion,PROCEED,SLOW DOWN,False,0.453,False,0.07409998215734959,282.6828000252135,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,medium,Weighted Consensus,PROCEED,SLOW DOWN,False,0.326,False,0.05360000068321824,282.6828000252135,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,medium,Softmax-Weighted Selection,PROCEED,SLOW DOWN,False,0.322,False,0.05250005051493645,282.6828000252135,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,medium,Adaptive Reliability Learning,PROCEED,SLOW DOWN,False,0.322,False,0.04770001396536827,282.6828000252135,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,medium,Dynamic Entropy-Weighted Ensemble,EMERGENCY BRAKE,SLOW DOWN,False,0.274,True,0.07440004264935851,282.6828000252135,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,medium,Adaptive Strategy Selection,EMERGENCY BRAKE,SLOW DOWN,False,0.99,False,0.043700041715055704,282.6828000252135,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,severe,Majority Voting,PROCEED,SLOW DOWN,False,0.5,False,0.07370003731921315,261.45930000348017,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,severe,Confidence Weighted Voting,PROCEED,SLOW DOWN,False,0.49,False,0.05230004899203777,261.45930000348017,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,severe,Rule-Based Arbitration,EMERGENCY BRAKE,SLOW DOWN,False,0.99,False,0.0447999918833375,261.45930000348017,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,severe,Leader Election,EMERGENCY BRAKE,SLOW DOWN,False,0.96,True,0.04830001853406429,261.45930000348017,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,severe,Dynamic Reliability Scoring,PROCEED,SLOW DOWN,False,0.437,False,0.04439998883754015,261.45930000348017,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,severe,Bayesian Fusion,PROCEED,SLOW DOWN,False,0.379,False,0.07199996616691351,261.45930000348017,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,severe,Weighted Consensus,PROCEED,SLOW DOWN,False,0.437,False,0.05069997860118747,261.45930000348017,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,severe,Softmax-Weighted Selection,PROCEED,SLOW DOWN,False,0.449,False,0.0467000063508749,261.45930000348017,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,severe,Adaptive Reliability Learning,PROCEED,SLOW DOWN,False,0.449,False,0.04469999112188816,261.45930000348017,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,severe,Dynamic Entropy-Weighted Ensemble,PROCEED,SLOW DOWN,False,0.329,False,0.05520001286640763,261.45930000348017,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\train\images\1656251692175_jpg.rf.48358283a9cc6cc071f653255b0ad850.jpg,occlusion,severe,Adaptive Strategy Selection,EMERGENCY BRAKE,SLOW DOWN,False,0.99,False,0.0866000191308558,261.45930000348017,1,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,clean,none,Majority Voting,PROCEED,EMERGENCY BRAKE,False,0.5,False,0.08560001151636243,285.0245999870822,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,clean,none,Confidence Weighted Voting,PROCEED,EMERGENCY BRAKE,False,0.59,False,0.05440000677481294,285.0245999870822,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,clean,none,Rule-Based Arbitration,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.99,False,0.0475000124424696,285.0245999870822,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,clean,none,Leader Election,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.96,False,0.05530001362785697,285.0245999870822,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,clean,none,Dynamic Reliability Scoring,PROCEED,EMERGENCY BRAKE,False,0.53,False,0.044899992644786835,285.0245999870822,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,clean,none,Bayesian Fusion,PROCEED,EMERGENCY BRAKE,False,0.904,False,0.07219996768981218,285.0245999870822,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,clean,none,Weighted Consensus,PROCEED,EMERGENCY BRAKE,False,0.53,False,0.05199998850002885,285.0245999870822,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,clean,none,Softmax-Weighted Selection,PROCEED,EMERGENCY BRAKE,False,0.515,False,0.04849996184930205,285.0245999870822,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,clean,none,Adaptive Reliability Learning,PROCEED,EMERGENCY BRAKE,False,0.515,False,0.04509999416768551,285.0245999870822,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,clean,none,Dynamic Entropy-Weighted Ensemble,PROCEED,EMERGENCY BRAKE,False,0.444,False,0.0751999905332923,285.0245999870822,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,clean,none,Adaptive Strategy Selection,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.99,False,0.05339999916031957,285.0245999870822,2,0.6666666666666666
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,gaussian_noise,low,Majority Voting,PROCEED,EMERGENCY BRAKE,False,0.333,False,0.07770000956952572,275.88979998836294,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,gaussian_noise,low,Confidence Weighted Voting,PROCEED,EMERGENCY BRAKE,False,0.403,False,0.09099999442696571,275.88979998836294,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,gaussian_noise,low,Rule-Based Arbitration,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.99,False,0.05849997978657484,275.88979998836294,2,0.5
sweep_e70d877e,C:\Users\Yashraj Sharma\Downloads\road traffic.v1i.yolov11\valid\images\1656230765228_jpg.rf.cd99ce68bcbd22040fd71fe45af96718.jpg,gaussian_noise,low,Leader Election,EMERGENCY BRAKE,EMERGENCY BRAKE,True,0.96,True,0.055100012104958296,275.88979998836294,2,0.5
